t,MV,PV,DV
1.031000000000000000e+03,8.108828078669549200e+01,6.826999999999999602e+01,3.000000000000000000e+01
1.032000000000000000e+03,8.117747950089510311e+01,6.820999999999999375e+01,3.000000000000000000e+01
1.033000000000000000e+03,8.165312777135984845e+01,6.798000000000000398e+01,3.000000000000000000e+01
1.034000000000000000e+03,8.160570159221022379e+01,6.795000000000000284e+01,3.000000000000000000e+01
1.035000000000000000e+03,8.147534923218417191e+01,6.798000000000000398e+01,3.000000000000000000e+01
1.036000000000000000e+03,8.150992774971950894e+01,6.795000000000000284e+01,3.000000000000000000e+01
1.037000000000000000e+03,8.221216440431295780e+01,6.762999999999999545e+01,3.000000000000000000e+01
1.038000000000000000e+03,8.207178795487891421e+01,6.762999999999999545e+01,3.000000000000000000e+01
1.039000000000000000e+03,8.195326188294023950e+01,6.765999999999999659e+01,3.000000000000000000e+01
1.040000000000000000e+03,8.208754799419956782e+01,6.759000000000000341e+01,3.000000000000000000e+01
1.041000000000000000e+03,8.240522210829415428e+01,6.743000000000000682e+01,3.000000000000000000e+01
1.042000000000000000e+03,8.262365348848180702e+01,6.729999999999999716e+01,3.000000000000000000e+01
1.043000000000000000e+03,8.254416211849752472e+01,6.729999999999999716e+01,3.000000000000000000e+01
1.044000000000000000e+03,8.250610955855273687e+01,6.729999999999999716e+01,3.000000000000000000e+01
1.045000000000000000e+03,8.247161903141099515e+01,6.729999999999999716e+01,3.000000000000000000e+01
1.046000000000000000e+03,8.288558496984884982e+01,6.710999999999999943e+01,3.000000000000000000e+01
1.047000000000000000e+03,8.293605648661873886e+01,6.704999999999999716e+01,3.000000000000000000e+01
1.048000000000000000e+03,8.304673162773669048e+01,6.698000000000000398e+01,3.000000000000000000e+01
1.049000000000000000e+03,8.299326643617190769e+01,6.698000000000000398e+01,3.000000000000000000e+01
1.050000000000000000e+03,8.296179464951164562e+01,6.698000000000000398e+01,3.000000000000000000e+01
1.051000000000000000e+03,8.293221339082856503e+01,6.698000000000000398e+01,3.000000000000000000e+01
1.052000000000000000e+03,8.290279463977211094e+01,6.698000000000000398e+01,3.000000000000000000e+01
1.053000000000000000e+03,8.287338985768570865e+01,6.698000000000000398e+01,3.000000000000000000e+01
1.054000000000000000e+03,8.284398627635603418e+01,6.698000000000000398e+01,3.000000000000000000e+01
1.055000000000000000e+03,8.281458279824204283e+01,6.698000000000000398e+01,3.000000000000000000e+01
1.056000000000000000e+03,8.316256903620576679e+01,6.681999999999999318e+01,3.000000000000000000e+01
1.057000000000000000e+03,8.339188598554011378e+01,6.668999999999999773e+01,3.000000000000000000e+01
1.058000000000000000e+03,8.339237087033767182e+01,6.665999999999999659e+01,3.000000000000000000e+01
1.059000000000000000e+03,8.335440756884436553e+01,6.665999999999999659e+01,3.000000000000000000e+01
1.060000000000000000e+03,8.332861189965713322e+01,6.665999999999999659e+01,3.000000000000000000e+01
1.061000000000000000e+03,8.330386214625195862e+01,6.665999999999999659e+01,3.000000000000000000e+01
1.062000000000000000e+03,8.334996286867435344e+01,6.662999999999999545e+01,3.000000000000000000e+01
1.063000000000000000e+03,8.324556729422130275e+01,6.665999999999999659e+01,3.000000000000000000e+01
1.064000000000000000e+03,8.322953377719767332e+01,6.665999999999999659e+01,3.000000000000000000e+01
1.065000000000000000e+03,8.358301287445304695e+01,6.650000000000000000e+01,3.000000000000000000e+01
1.066000000000000000e+03,8.388790614650226019e+01,6.634000000000000341e+01,3.000000000000000000e+01
1.067000000000000000e+03,8.381340512562857725e+01,6.634000000000000341e+01,3.000000000000000000e+01
1.068000000000000000e+03,8.378881230849606254e+01,6.634000000000000341e+01,3.000000000000000000e+01
1.069000000000000000e+03,8.376850954358025092e+01,6.634000000000000341e+01,3.000000000000000000e+01
1.070000000000000000e+03,8.374857554665530301e+01,6.634000000000000341e+01,3.000000000000000000e+01
1.071000000000000000e+03,8.372867324860585825e+01,6.634000000000000341e+01,3.000000000000000000e+01
1.072000000000000000e+03,8.370877367535557312e+01,6.634000000000000341e+01,3.000000000000000000e+01
1.073000000000000000e+03,8.392474290332928888e+01,6.623999999999999488e+01,3.000000000000000000e+01
1.074000000000000000e+03,8.394566120497712802e+01,6.620999999999999375e+01,3.000000000000000000e+01
1.075000000000000000e+03,8.408067051080544729e+01,6.614000000000000057e+01,3.000000000000000000e+01
1.076000000000000000e+03,8.425298069739891105e+01,6.604999999999999716e+01,3.000000000000000000e+01
1.077000000000000000e+03,8.420712208725889525e+01,6.604999999999999716e+01,3.000000000000000000e+01
1.078000000000000000e+03,8.404740657973623286e+01,6.610999999999999943e+01,3.000000000000000000e+01
1.079000000000000000e+03,8.426183767918304568e+01,6.601999999999999602e+01,3.000000000000000000e+01
1.080000000000000000e+03,8.422000694644086138e+01,6.601999999999999602e+01,3.000000000000000000e+01
1.081000000000000000e+03,8.420256602267859591e+01,6.601999999999999602e+01,3.000000000000000000e+01
1.082000000000000000e+03,8.418722161905201062e+01,6.601999999999999602e+01,3.000000000000000000e+01
1.083000000000000000e+03,8.417205742990283568e+01,6.601999999999999602e+01,3.000000000000000000e+01
1.084000000000000000e+03,8.415690873178439801e+01,6.601999999999999602e+01,3.000000000000000000e+01
1.085000000000000000e+03,8.414176136525726690e+01,6.601999999999999602e+01,3.000000000000000000e+01
1.086000000000000000e+03,8.422096153999353874e+01,6.598000000000000398e+01,3.000000000000000000e+01
1.087000000000000000e+03,8.450046625504916165e+01,6.584999999999999432e+01,3.000000000000000000e+01
1.088000000000000000e+03,8.465818829393147382e+01,6.576000000000000512e+01,3.000000000000000000e+01
1.089000000000000000e+03,8.440273037384986310e+01,6.584999999999999432e+01,3.000000000000000000e+01
1.090000000000000000e+03,8.462793332839048333e+01,6.576000000000000512e+01,3.000000000000000000e+01
1.091000000000000000e+03,8.451979713098235436e+01,6.579000000000000625e+01,3.000000000000000000e+01
1.092000000000000000e+03,8.475111978393636036e+01,6.568999999999999773e+01,3.000000000000000000e+01
1.093000000000000000e+03,8.454495483141717216e+01,6.576000000000000512e+01,3.000000000000000000e+01
1.094000000000000000e+03,8.448225924521386787e+01,6.579000000000000625e+01,3.000000000000000000e+01
1.095000000000000000e+03,8.471748792123048588e+01,6.568999999999999773e+01,3.000000000000000000e+01
1.096000000000000000e+03,8.437013758579251999e+01,6.581999999999999318e+01,3.000000000000000000e+01
1.097000000000000000e+03,8.470282633784145787e+01,6.568999999999999773e+01,3.000000000000000000e+01
1.098000000000000000e+03,8.465501010187398379e+01,6.568999999999999773e+01,3.000000000000000000e+01
1.099000000000000000e+03,8.464153400105956848e+01,6.568999999999999773e+01,3.000000000000000000e+01
1.100000000000000000e+03,8.463100973905903857e+01,6.568999999999999773e+01,3.000000000000000000e+01
1.101000000000000000e+03,8.452639178695167743e+01,6.573000000000000398e+01,3.000000000000000000e+01
1.102000000000000000e+03,8.462246767918637147e+01,6.568999999999999773e+01,3.000000000000000000e+01
1.103000000000000000e+03,8.450638282863084783e+01,6.573000000000000398e+01,3.000000000000000000e+01
1.104000000000000000e+03,8.450712561256457889e+01,6.573000000000000398e+01,3.000000000000000000e+01
1.105000000000000000e+03,8.459162806737811025e+01,6.568999999999999773e+01,3.000000000000000000e+01
1.106000000000000000e+03,8.456889580415585783e+01,6.568999999999999773e+01,3.000000000000000000e+01
1.107000000000000000e+03,8.446322846620054747e+01,6.573000000000000398e+01,3.000000000000000000e+01
1.108000000000000000e+03,8.439410615752338174e+01,6.576000000000000512e+01,3.000000000000000000e+01
1.109000000000000000e+03,8.455842904152773087e+01,6.568999999999999773e+01,3.000000000000000000e+01
1.110000000000000000e+03,8.452708545676712504e+01,6.568999999999999773e+01,3.000000000000000000e+01
1.111000000000000000e+03,8.451502532624471087e+01,6.568999999999999773e+01,3.000000000000000000e+01
1.112000000000000000e+03,8.450462277943395861e+01,6.568999999999999773e+01,3.000000000000000000e+01
1.113000000000000000e+03,8.449436271662672482e+01,6.568999999999999773e+01,3.000000000000000000e+01
1.114000000000000000e+03,8.455487547168274887e+01,6.565999999999999659e+01,3.000000000000000000e+01
1.115000000000000000e+03,8.453564582457438803e+01,6.565999999999999659e+01,3.000000000000000000e+01
1.116000000000000000e+03,8.445427363601747572e+01,6.568999999999999773e+01,3.000000000000000000e+01
1.117000000000000000e+03,8.459490683853499604e+01,6.562999999999999545e+01,3.000000000000000000e+01
1.118000000000000000e+03,8.456749887093192797e+01,6.562999999999999545e+01,3.000000000000000000e+01
1.119000000000000000e+03,8.486322060230294539e+01,6.550000000000000000e+01,3.000000000000000000e+01
1.120000000000000000e+03,8.474404516150539735e+01,6.553000000000000114e+01,3.000000000000000000e+01
1.121000000000000000e+03,8.467131892566473539e+01,6.556000000000000227e+01,3.000000000000000000e+01
1.122000000000000000e+03,8.467293876873957004e+01,6.556000000000000227e+01,3.000000000000000000e+01
1.123000000000000000e+03,8.450036872447373071e+01,6.562999999999999545e+01,3.000000000000000000e+01
1.124000000000000000e+03,8.458384664296715982e+01,6.559999999999999432e+01,3.000000000000000000e+01
1.125000000000000000e+03,8.494479518592669365e+01,6.543999999999999773e+01,3.000000000000000000e+01
1.126000000000000000e+03,8.505243696351683980e+01,6.537000000000000455e+01,3.000000000000000000e+01
1.127000000000000000e+03,8.494980415815689412e+01,6.540000000000000568e+01,3.000000000000000000e+01
1.128000000000000000e+03,8.495102506300817424e+01,6.540000000000000568e+01,3.000000000000000000e+01
1.129000000000000000e+03,8.494570051972040403e+01,6.540000000000000568e+01,3.000000000000000000e+01
1.130000000000000000e+03,8.477470534028077509e+01,6.546999999999999886e+01,3.000000000000000000e+01
1.131000000000000000e+03,8.486049042870673986e+01,6.543999999999999773e+01,3.000000000000000000e+01
1.132000000000000000e+03,8.501152737940665816e+01,6.537000000000000455e+01,3.000000000000000000e+01
1.133000000000000000e+03,8.498338534368683383e+01,6.537000000000000455e+01,3.000000000000000000e+01
1.134000000000000000e+03,8.497594400736493014e+01,6.537000000000000455e+01,3.000000000000000000e+01
1.135000000000000000e+03,8.497028207953063372e+01,6.537000000000000455e+01,3.000000000000000000e+01
1.136000000000000000e+03,8.496477310761852664e+01,6.537000000000000455e+01,3.000000000000000000e+01
1.137000000000000000e+03,8.495927728362285336e+01,6.537000000000000455e+01,3.000000000000000000e+01
1.138000000000000000e+03,8.495378258980706221e+01,6.537000000000000455e+01,3.000000000000000000e+01
1.139000000000000000e+03,8.501904856324127024e+01,6.534000000000000341e+01,3.000000000000000000e+01
1.140000000000000000e+03,8.493381051995720554e+01,6.537000000000000455e+01,3.000000000000000000e+01
1.141000000000000000e+03,8.493693387051371246e+01,6.537000000000000455e+01,3.000000000000000000e+01
1.142000000000000000e+03,8.507370121130452389e+01,6.531000000000000227e+01,3.000000000000000000e+01
1.143000000000000000e+03,8.497954396123977006e+01,6.534000000000000341e+01,3.000000000000000000e+01
1.144000000000000000e+03,8.491154726867848979e+01,6.537000000000000455e+01,3.000000000000000000e+01
1.145000000000000000e+03,8.552941094026857627e+01,6.510999999999999943e+01,3.000000000000000000e+01
1.146000000000000000e+03,8.544693286706262825e+01,6.510999999999999943e+01,3.000000000000000000e+01
1.147000000000000000e+03,8.557987117626103668e+01,6.504999999999999716e+01,3.000000000000000000e+01
1.148000000000000000e+03,8.555967452618169489e+01,6.504999999999999716e+01,3.000000000000000000e+01
1.149000000000000000e+03,8.525063062173427397e+01,6.518000000000000682e+01,3.000000000000000000e+01
1.150000000000000000e+03,8.514714905895280594e+01,6.523999999999999488e+01,3.000000000000000000e+01
1.151000000000000000e+03,8.500083339953862094e+01,6.531000000000000227e+01,3.000000000000000000e+01
1.152000000000000000e+03,8.502015113757997256e+01,6.531000000000000227e+01,3.000000000000000000e+01
1.153000000000000000e+03,8.532423294996449670e+01,6.518000000000000682e+01,3.000000000000000000e+01
1.154000000000000000e+03,8.528088029498768208e+01,6.518000000000000682e+01,3.000000000000000000e+01
1.155000000000000000e+03,8.551057904636839169e+01,6.507999999999999829e+01,3.000000000000000000e+01
1.156000000000000000e+03,8.554842304571157285e+01,6.504999999999999716e+01,3.000000000000000000e+01
1.157000000000000000e+03,8.546476422172483467e+01,6.507999999999999829e+01,3.000000000000000000e+01
1.158000000000000000e+03,8.516533056394922596e+01,6.520999999999999375e+01,3.000000000000000000e+01
1.159000000000000000e+03,8.513302844528563185e+01,6.523999999999999488e+01,3.000000000000000000e+01
1.160000000000000000e+03,8.521322726212443399e+01,6.520999999999999375e+01,3.000000000000000000e+01
1.161000000000000000e+03,8.513103741354595400e+01,6.523999999999999488e+01,3.000000000000000000e+01
1.162000000000000000e+03,8.506542679787277450e+01,6.526999999999999602e+01,3.000000000000000000e+01
1.163000000000000000e+03,8.490648667551575102e+01,6.534000000000000341e+01,3.000000000000000000e+01
1.164000000000000000e+03,8.485355144721840759e+01,6.537000000000000455e+01,3.000000000000000000e+01
1.165000000000000000e+03,8.500097265107520172e+01,6.531000000000000227e+01,3.000000000000000000e+01
1.166000000000000000e+03,8.483697062481577689e+01,6.537000000000000455e+01,3.000000000000000000e+01
1.167000000000000000e+03,8.491955667792227302e+01,6.534000000000000341e+01,3.000000000000000000e+01
1.168000000000000000e+03,8.490656801901465656e+01,6.534000000000000341e+01,3.000000000000000000e+01
1.169000000000000000e+03,8.506594445838192087e+01,6.526999999999999602e+01,3.000000000000000000e+01
1.170000000000000000e+03,8.548802692561241656e+01,6.507999999999999829e+01,3.000000000000000000e+01
1.171000000000000000e+03,8.542522965591957984e+01,6.507999999999999829e+01,3.000000000000000000e+01
1.172000000000000000e+03,8.541874577613327801e+01,6.507999999999999829e+01,3.000000000000000000e+01
1.173000000000000000e+03,8.525199453415170581e+01,6.515000000000000568e+01,3.000000000000000000e+01
1.174000000000000000e+03,8.550759601619888883e+01,6.504999999999999716e+01,3.000000000000000000e+01
1.175000000000000000e+03,8.540655265631230009e+01,6.507999999999999829e+01,3.000000000000000000e+01
1.176000000000000000e+03,8.548301435088289679e+01,6.504999999999999716e+01,3.000000000000000000e+01
1.177000000000000000e+03,8.547343562999166977e+01,6.504999999999999716e+01,3.000000000000000000e+01
1.178000000000000000e+03,8.547193356771988704e+01,6.504999999999999716e+01,3.000000000000000000e+01
1.179000000000000000e+03,8.547112576580244081e+01,6.504999999999999716e+01,3.000000000000000000e+01
1.180000000000000000e+03,8.554113821181347532e+01,6.501999999999999602e+01,3.000000000000000000e+01
1.181000000000000000e+03,8.553141233269434451e+01,6.501999999999999602e+01,3.000000000000000000e+01
1.182000000000000000e+03,8.562465225948623981e+01,6.498000000000000398e+01,3.000000000000000000e+01
1.183000000000000000e+03,8.551796097888197323e+01,6.501999999999999602e+01,3.000000000000000000e+01
1.184000000000000000e+03,8.590653827687310695e+01,6.485999999999999943e+01,3.000000000000000000e+01
1.185000000000000000e+03,8.557627747516615102e+01,6.498000000000000398e+01,3.000000000000000000e+01
1.186000000000000000e+03,8.598744019346109724e+01,6.481999999999999318e+01,3.000000000000000000e+01
1.187000000000000000e+03,8.608422717839269467e+01,6.476000000000000512e+01,3.000000000000000000e+01
1.188000000000000000e+03,8.606485938263530500e+01,6.476000000000000512e+01,3.000000000000000000e+01
1.189000000000000000e+03,8.606645224354790003e+01,6.476000000000000512e+01,3.000000000000000000e+01
1.190000000000000000e+03,8.614060742867945919e+01,6.473000000000000398e+01,3.000000000000000000e+01
1.191000000000000000e+03,8.613517403556998886e+01,6.473000000000000398e+01,3.000000000000000000e+01
1.192000000000000000e+03,8.606761132354083088e+01,6.476000000000000512e+01,3.000000000000000000e+01
1.193000000000000000e+03,8.615129456907855854e+01,6.473000000000000398e+01,3.000000000000000000e+01
1.194000000000000000e+03,8.614668019716404501e+01,6.473000000000000398e+01,3.000000000000000000e+01
1.195000000000000000e+03,8.614994845736279672e+01,6.473000000000000398e+01,3.000000000000000000e+01
1.196000000000000000e+03,8.608313372951789688e+01,6.476000000000000512e+01,3.000000000000000000e+01
1.197000000000000000e+03,8.616688127092218963e+01,6.473000000000000398e+01,3.000000000000000000e+01
1.198000000000000000e+03,8.616227242580696100e+01,6.473000000000000398e+01,3.000000000000000000e+01
1.199000000000000000e+03,8.616554116108305550e+01,6.473000000000000398e+01,3.000000000000000000e+01
1.200000000000000000e+03,8.609872647407527779e+01,6.476000000000000512e+01,3.000000000000000000e+01
1.201000000000000000e+03,8.611171344888886381e+01,6.476000000000000512e+01,3.000000000000000000e+01
1.202000000000000000e+03,8.604532691884142537e+01,6.479000000000000625e+01,3.000000000000000000e+01
1.203000000000000000e+03,8.589283548882058028e+01,6.485999999999999943e+01,3.000000000000000000e+01
1.204000000000000000e+03,8.601207796870671984e+01,6.481999999999999318e+01,3.000000000000000000e+01
1.205000000000000000e+03,8.546164335692458280e+01,6.504999999999999716e+01,3.000000000000000000e+01
1.206000000000000000e+03,8.560303373437744767e+01,6.501999999999999602e+01,3.000000000000000000e+01
1.207000000000000000e+03,8.559944342075759494e+01,6.501999999999999602e+01,3.000000000000000000e+01
1.208000000000000000e+03,8.559886332695390365e+01,6.501999999999999602e+01,3.000000000000000000e+01
1.209000000000000000e+03,8.559854198820903548e+01,6.501999999999999602e+01,3.000000000000000000e+01
1.210000000000000000e+03,8.559824289175362821e+01,6.501999999999999602e+01,3.000000000000000000e+01
1.211000000000000000e+03,8.583381427422338561e+01,6.492000000000000171e+01,3.000000000000000000e+01
1.212000000000000000e+03,8.611020344158391993e+01,6.479000000000000625e+01,3.000000000000000000e+01
1.213000000000000000e+03,8.621128525226082218e+01,6.473000000000000398e+01,3.000000000000000000e+01
1.214000000000000000e+03,8.612193327653596953e+01,6.476000000000000512e+01,3.000000000000000000e+01
1.215000000000000000e+03,8.620374354184178856e+01,6.473000000000000398e+01,3.000000000000000000e+01
1.216000000000000000e+03,8.619896817068479322e+01,6.473000000000000398e+01,3.000000000000000000e+01
1.217000000000000000e+03,8.620222259157246469e+01,6.473000000000000398e+01,3.000000000000000000e+01
1.218000000000000000e+03,8.613540667411618301e+01,6.476000000000000512e+01,3.000000000000000000e+01
1.219000000000000000e+03,8.621915411326283163e+01,6.473000000000000398e+01,3.000000000000000000e+01
1.220000000000000000e+03,8.614378468925664833e+01,6.476000000000000512e+01,3.000000000000000000e+01
1.221000000000000000e+03,8.608527573854323123e+01,6.479000000000000625e+01,3.000000000000000000e+01
1.222000000000000000e+03,8.593346145624860810e+01,6.485999999999999943e+01,3.000000000000000000e+01
1.223000000000000000e+03,8.588765414607787818e+01,6.489000000000000057e+01,3.000000000000000000e+01
1.224000000000000000e+03,8.568840059618425187e+01,6.498000000000000398e+01,3.000000000000000000e+01
1.225000000000000000e+03,8.562361481977009703e+01,6.501999999999999602e+01,3.000000000000000000e+01
1.226000000000000000e+03,8.580351255675762445e+01,6.495000000000000284e+01,3.000000000000000000e+01
1.227000000000000000e+03,8.561844432979498265e+01,6.501999999999999602e+01,3.000000000000000000e+01
1.228000000000000000e+03,8.587423588925879869e+01,6.492000000000000171e+01,3.000000000000000000e+01
1.229000000000000000e+03,8.598725516304736516e+01,6.485999999999999943e+01,3.000000000000000000e+01
1.230000000000000000e+03,8.589716473348902070e+01,6.489000000000000057e+01,3.000000000000000000e+01
1.231000000000000000e+03,8.621301550461534191e+01,6.476000000000000512e+01,3.000000000000000000e+01
1.232000000000000000e+03,8.624713603141586304e+01,6.473000000000000398e+01,3.000000000000000000e+01
1.233000000000000000e+03,8.609674016457915968e+01,6.479000000000000625e+01,3.000000000000000000e+01
1.234000000000000000e+03,8.611760797928404543e+01,6.479000000000000625e+01,3.000000000000000000e+01
1.235000000000000000e+03,8.626377337572404258e+01,6.473000000000000398e+01,3.000000000000000000e+01
1.236000000000000000e+03,8.624905730366344869e+01,6.473000000000000398e+01,3.000000000000000000e+01
1.237000000000000000e+03,8.625145723325007907e+01,6.473000000000000398e+01,3.000000000000000000e+01
1.238000000000000000e+03,8.625532843479810197e+01,6.473000000000000398e+01,3.000000000000000000e+01
1.239000000000000000e+03,8.625932610520426636e+01,6.473000000000000398e+01,3.000000000000000000e+01
1.240000000000000000e+03,8.626333464672909201e+01,6.473000000000000398e+01,3.000000000000000000e+01
1.241000000000000000e+03,8.626734412272287500e+01,6.473000000000000398e+01,3.000000000000000000e+01
1.242000000000000000e+03,8.627135367904253371e+01,6.473000000000000398e+01,3.000000000000000000e+01
1.243000000000000000e+03,8.627536324226691988e+01,6.473000000000000398e+01,3.000000000000000000e+01
1.244000000000000000e+03,8.627937280608482240e+01,6.473000000000000398e+01,3.000000000000000000e+01
1.245000000000000000e+03,8.628338236995375610e+01,6.473000000000000398e+01,3.000000000000000000e+01
1.246000000000000000e+03,8.628739193382706674e+01,6.473000000000000398e+01,3.000000000000000000e+01
1.247000000000000000e+03,8.629140149770074686e+01,6.473000000000000398e+01,3.000000000000000000e+01
1.248000000000000000e+03,8.629541106157446961e+01,6.473000000000000398e+01,3.000000000000000000e+01
1.249000000000000000e+03,8.629942062544819237e+01,6.473000000000000398e+01,3.000000000000000000e+01
1.250000000000000000e+03,8.630343018932191512e+01,6.473000000000000398e+01,3.000000000000000000e+01
1.251000000000000000e+03,8.630743975319563788e+01,6.473000000000000398e+01,3.000000000000000000e+01
1.252000000000000000e+03,8.631144931706936063e+01,6.473000000000000398e+01,3.000000000000000000e+01
1.253000000000000000e+03,8.631545888094308339e+01,6.473000000000000398e+01,3.000000000000000000e+01
1.254000000000000000e+03,8.631946844481680614e+01,6.473000000000000398e+01,3.000000000000000000e+01
1.255000000000000000e+03,8.632347800869052890e+01,6.473000000000000398e+01,3.000000000000000000e+01
1.256000000000000000e+03,8.632748757256425165e+01,6.473000000000000398e+01,3.000000000000000000e+01
1.257000000000000000e+03,8.633149713643797440e+01,6.473000000000000398e+01,3.000000000000000000e+01
1.258000000000000000e+03,8.619398556010968093e+01,6.479000000000000625e+01,3.000000000000000000e+01
1.259000000000000000e+03,8.621596089371752214e+01,6.479000000000000625e+01,3.000000000000000000e+01
1.260000000000000000e+03,8.598483178401266969e+01,6.489000000000000057e+01,3.000000000000000000e+01
1.261000000000000000e+03,8.580575090431449325e+01,6.498000000000000398e+01,3.000000000000000000e+01
1.262000000000000000e+03,8.604932828470491302e+01,6.489000000000000057e+01,3.000000000000000000e+01
1.263000000000000000e+03,8.602534124472001054e+01,6.489000000000000057e+01,3.000000000000000000e+01
1.264000000000000000e+03,8.618988045304031687e+01,6.481999999999999318e+01,3.000000000000000000e+01
1.265000000000000000e+03,8.607601717912260142e+01,6.485999999999999943e+01,3.000000000000000000e+01
1.266000000000000000e+03,8.608876006990091412e+01,6.485999999999999943e+01,3.000000000000000000e+01
1.267000000000000000e+03,8.639838489315509662e+01,6.473000000000000398e+01,3.000000000000000000e+01
1.268000000000000000e+03,8.622009574609685956e+01,6.479000000000000625e+01,3.000000000000000000e+01
1.269000000000000000e+03,8.616780531617683891e+01,6.481999999999999318e+01,3.000000000000000000e+01
1.270000000000000000e+03,8.625198692601803430e+01,6.479000000000000625e+01,3.000000000000000000e+01
1.271000000000000000e+03,8.617584039919789518e+01,6.481999999999999318e+01,3.000000000000000000e+01
1.272000000000000000e+03,8.618721079608350522e+01,6.481999999999999318e+01,3.000000000000000000e+01
1.273000000000000000e+03,8.602552345641032616e+01,6.489000000000000057e+01,3.000000000000000000e+01
1.274000000000000000e+03,8.574259169067975961e+01,6.501999999999999602e+01,3.000000000000000000e+01
1.275000000000000000e+03,8.578504763408385259e+01,6.501999999999999602e+01,3.000000000000000000e+01
1.276000000000000000e+03,8.571766505386496249e+01,6.504999999999999716e+01,3.000000000000000000e+01
1.277000000000000000e+03,8.572666683234211860e+01,6.504999999999999716e+01,3.000000000000000000e+01
1.278000000000000000e+03,8.572676192858391175e+01,6.504999999999999716e+01,3.000000000000000000e+01
1.279000000000000000e+03,8.572609141658892895e+01,6.504999999999999716e+01,3.000000000000000000e+01
1.280000000000000000e+03,8.572535509378396057e+01,6.504999999999999716e+01,3.000000000000000000e+01
1.281000000000000000e+03,8.572461311395689165e+01,6.504999999999999716e+01,3.000000000000000000e+01
1.282000000000000000e+03,8.572387064785866073e+01,6.504999999999999716e+01,3.000000000000000000e+01
1.283000000000000000e+03,8.572312813996111913e+01,6.504999999999999716e+01,3.000000000000000000e+01
1.284000000000000000e+03,8.572238562847054766e+01,6.504999999999999716e+01,3.000000000000000000e+01
1.285000000000000000e+03,8.565088254657011646e+01,6.507999999999999829e+01,3.000000000000000000e+01
1.286000000000000000e+03,8.558836234951019151e+01,6.510999999999999943e+01,3.000000000000000000e+01
1.287000000000000000e+03,8.573848880946340500e+01,6.504999999999999716e+01,3.000000000000000000e+01
1.288000000000000000e+03,8.571976963320037157e+01,6.504999999999999716e+01,3.000000000000000000e+01
1.289000000000000000e+03,8.571748186781988466e+01,6.504999999999999716e+01,3.000000000000000000e+01
1.290000000000000000e+03,8.571660652776020584e+01,6.504999999999999716e+01,3.000000000000000000e+01
1.291000000000000000e+03,8.571585259816862390e+01,6.504999999999999716e+01,3.000000000000000000e+01
1.292000000000000000e+03,8.571510910488227353e+01,6.504999999999999716e+01,3.000000000000000000e+01
1.293000000000000000e+03,8.571436650868881202e+01,6.504999999999999716e+01,3.000000000000000000e+01
1.294000000000000000e+03,8.571362398960843620e+01,6.504999999999999716e+01,3.000000000000000000e+01
1.295000000000000000e+03,8.571288147715659989e+01,6.504999999999999716e+01,3.000000000000000000e+01
1.296000000000000000e+03,8.564137839517354678e+01,6.507999999999999829e+01,3.000000000000000000e+01
1.297000000000000000e+03,8.572037933830854683e+01,6.504999999999999716e+01,3.000000000000000000e+01
1.298000000000000000e+03,8.571101888832501459e+01,6.504999999999999716e+01,3.000000000000000000e+01
1.299000000000000000e+03,8.570953558837126707e+01,6.504999999999999716e+01,3.000000000000000000e+01
1.300000000000000000e+03,8.570872939924126399e+01,6.504999999999999716e+01,3.000000000000000000e+01
1.301000000000000000e+03,8.577874198388566640e+01,6.501999999999999602e+01,3.000000000000000000e+01
1.302000000000000000e+03,8.569825554658230260e+01,6.504999999999999716e+01,3.000000000000000000e+01
1.303000000000000000e+03,8.570613093246427638e+01,6.504999999999999716e+01,3.000000000000000000e+01
1.304000000000000000e+03,8.587123720218686174e+01,6.498000000000000398e+01,3.000000000000000000e+01
1.305000000000000000e+03,8.622698800987672030e+01,6.481999999999999318e+01,3.000000000000000000e+01
1.306000000000000000e+03,8.608314328322947517e+01,6.485999999999999943e+01,3.000000000000000000e+01
1.307000000000000000e+03,8.602254843245798099e+01,6.489000000000000057e+01,3.000000000000000000e+01
1.308000000000000000e+03,8.582202376245626851e+01,6.498000000000000398e+01,3.000000000000000000e+01
1.309000000000000000e+03,8.568636815190778577e+01,6.504999999999999716e+01,3.000000000000000000e+01
1.310000000000000000e+03,8.578089195474947815e+01,6.501999999999999602e+01,3.000000000000000000e+01
1.311000000000000000e+03,8.577327304388052198e+01,6.501999999999999602e+01,3.000000000000000000e+01
1.312000000000000000e+03,8.600821522345982828e+01,6.492000000000000171e+01,3.000000000000000000e+01
1.313000000000000000e+03,8.628455030525823588e+01,6.479000000000000625e+01,3.000000000000000000e+01
1.314000000000000000e+03,8.631486689670093426e+01,6.476000000000000512e+01,3.000000000000000000e+01
1.315000000000000000e+03,8.637601854641098953e+01,6.473000000000000398e+01,3.000000000000000000e+01
1.316000000000000000e+03,8.592131710693557523e+01,6.492000000000000171e+01,3.000000000000000000e+01
1.317000000000000000e+03,8.605207105711419047e+01,6.489000000000000057e+01,3.000000000000000000e+01
1.318000000000000000e+03,8.604933103288311713e+01,6.489000000000000057e+01,3.000000000000000000e+01
1.319000000000000000e+03,8.597982804341791052e+01,6.492000000000000171e+01,3.000000000000000000e+01
1.320000000000000000e+03,8.575454357146797690e+01,6.501999999999999602e+01,3.000000000000000000e+01
1.321000000000000000e+03,8.578648221592744960e+01,6.501999999999999602e+01,3.000000000000000000e+01
